articleCode,title,category,price($)
1053652001,Leopard-print Swimsuit,ladies_swimwear_swimsuits,49.99
0941666014,Slim Mom High Ankle Jeans,ladies_jeans_loose,24.99
1026876001,H&M+ Mom Ultra High Denim Shorts,Ladies_shorts_highwaisted,19.99
1050561001,Loose Fit Twill Pants,ladies_trousers_highwaisted,24.99
1051243002,Satin Bridesmaid Dress,Ladies_dresses_wrap,69.99
0903309006,3-pack V-neck Camisole Tops,ladies_basics_tops,17.99
1003438006,Collared Ribbed Top,ladies_tops_longsleeve,17.99
1048167001,Chunky Sandals,ladies_shoes,34.99
1039414001,Long Wool-blend Cardigan,ladies_cardigansjumpers_cardigans,99.0
0979874001,Sweatshirt Dress,ladies_basics_dressesskirts,19.99
1066470001,Printed Sweatshirt,ladies_hoodiesswetshirts_sweatshirts,59.99
1064045002,MAMA Ribbed Nursing Dress,ladies_maternity_dresses,24.99
0965763001,MAMA Cotton Jersey Skirt,ladies_maternity_bottoms,12.99
1052970003,Long-sleeved Jersey Top,ladies_nightwear_loungewear,17.99
1036989001,Chiffon Dress,ladies_dresses_mididresses,49.99
0747936006,Washed Linen Pajamas,ladies_nightwear_pyjamas,59.99
0994523002,Faux Fur Coat,ladies_jacketscoats_coats,79.99
0928006008,Seamless Sports Crop Top,ladies_sport_tops_longsleeve,14.99
1056257001,H&M+ Oversized Hooded Jacket,ladies_hoodiesswetshirts_hoodies,34.99
1011808008,Quilted Shirt Jacket,ladies_jacketscoats_jackets,59.99
1023174001,Oversized Denim Shirt,ladies_shirtsblouses_denimshirts,29.99
1048935001,Twill Shacket,ladies_jacketscoats_jackets,34.99
0994758002,Long Cardigan with Tie Belt,ladies_cardigansjumpers_cardigans,49.99
1046406006,Cotton T-shirt,ladies_basics_tops_shortsleeve,7.99
0811481003,Washed Linen Nightshirt,ladies_nightwear_nightslips,49.99
1034607004,Twill Crop Jacket,ladies_jacketscoats_jackets,24.99
1019690004,Rib-knit Sweater,ladies_cardigansjumpers_jumpers,24.99
0988912005,Cotton Dress,ladies_dresses_shortdresses,17.99
1052355001,Suit Vest,ladies_blazers,17.99
1056345006,Sweatshirt,ladies_hoodiesswetshirts_sweatshirts,12.99
1036970001,Tie-belt Crêped Dress,ladies_dresses_mididresses,34.99
0974103001,Airy Jersey Blouse,ladies_shirtsblouses_blouses,17.99
0742967012,Pajama Shirt and Shorts,ladies_nightwear_pyjamas,49.99
0965808005,MAMA Modal-blend Nursing Top,ladies_maternity_nursing,17.99
1004271010,Printed T-shirt,ladies_tops_printed_tshirts,17.99
1033155001,Hoodie with Motif,ladies_hoodiesswetshirts_hoodies,19.99
1021112001,Pocket-detail Knit Cardigan,ladies_cardigansjumpers_cardigans,59.99
1026895004,Faux Shearling Jacket,ladies_jacketscoats_jackets,29.99
1014402002,Jersey Joggers,ladies_basics_trousersleggings,12.99
0973580003,Ribbed Top,ladies_tops_shortsleeve,17.99
0935727025,Single-breasted Jacket,ladies_blazers,34.99
1059390001,MAMA Tie-belt Dress,ladies_maternity_dresses,29.99
0928457015,Bikini Bottoms,ladies_swimwear_bikinisets_bottoms,17.99
0992646008,Crop Vest,ladies_jacketscoats_vests,24.99
0742967011,Pajama Shirt and Shorts,ladies_nightwear_pyjamas,49.99
1006800007,Knot-detail Dress,ladies_dresses_mididresses,34.99
1041973010,Oversized Hooded Jacket,ladies_hoodiesswetshirts_hoodies,34.99
0992260001,Rib-knit Cardigan,ladies_cardigansjumpers_cardigans,34.99
1026899001,Baseball Jacket,ladies_jacketscoats_jackets,39.99
1061354002,Mom Fit Denim Shorts,Ladies_shorts_highwaisted,29.99
1052163001,H&M+ Knit Dress,ladies_dresses_mididresses,34.99
1040459001,Oversized Flannel Shirt,ladies_shirtsblouses_shirts,24.99
1026638001,Wide Low Waist Jeans,ladies_jeans_wide,34.99
1074345001,MAMA Creased Jersey Pants,ladies_maternity_bottoms,29.99
1060978001,One-shoulder Romper,ladies_jumpsuits_short,24.99
0179950025,Leather Belt,ladies_accessories_belts,17.99
1028578007,Crop Sweater Vest,ladies_cardigansjumpers_jumpers,12.99
0987354010,Sweater with Collar,ladies_cardigansjumpers_jumpers,24.99
0979236004,Cotton T-shirt,ladies_basics_tops_shortsleeve,5.99
1060920001,Wide-collared Blouse,ladies_shirtsblouses_blouses,29.99
1058796002,Sweater,ladies_cardigansjumpers_jumpers,49.99
0984663005,Sleeveless Jersey Dress,ladies_basics_dressesskirts,12.99
1060060001,Smocked Crop Top,ladies_tops_puffsleeve,24.99
1028585003,Oversized Sweater,ladies_cardigansjumpers_jumpers,29.99
1040956001,Pajama Shirt and Pants,ladies_nightwear_pyjamas,34.99
0919365020,Mom High Ankle Jeans,ladies_jeans_loose,29.99
1032693001,Crop Denim Overshirt,ladies_shirtsblouses_denimshirts,29.99
1034607001,Twill Crop Jacket,ladies_jacketscoats_jackets,24.99
0991209006,Ribbed Jersey Dress,ladies_basics_dressesskirts,17.99
0991755017,Waffled Bathrobe,home_homewear,34.99
1059390002,MAMA Tie-belt Dress,ladies_maternity_dresses,29.99
1022596002,Double-breasted Cardigan,ladies_cardigansjumpers_cardigans,49.99
0892092006,Satin Pajamas,ladies_nightwear_pyjamas,49.99
1052971001,Biker Shorts,ladies_nightwear_loungewear,12.99
0980930002,Ribbed Crop Top,ladies_basics_tops_shortsleeve,9.99
0987354002,Sweater with Collar,ladies_cardigansjumpers_jumpers,24.99
0965889003,Smocked Bandeau Dress,ladies_dresses_mididresses,19.99
1009924003,Shirt with a Sheen,ladies_shirtsblouses_shirts,24.99
1021344008,Oversized Cotton Shirt,ladies_shirtsblouses_shirts,29.99
1021659001,Flounced Maxi Dress,ladies_dresses_maxidresses,39.99
1012727001,Sequined Dress,ladies_dresses_mididresses,69.99
1008127001,Oversized Cotton Shirt,ladies_shirtsblouses_shirts,24.99
1019690001,Rib-knit Sweater,ladies_cardigansjumpers_jumpers,24.99
1067195003,MAMA Ribbed Cotton Dress,ladies_maternity_dresses,24.99
0919129001,High Leg Ribbed Swimsuit,ladies_swimwear_swimsuits,29.99
0979236009,Cotton T-shirt,ladies_basics_tops_shortsleeve,5.99
1067169001,MAMA Puff-sleeved Blouse,ladies_maternity_shirtsblouses,34.99
0995105003,Ribbed Jersey Dress,ladies_basics_dressesskirts,19.99
0762471115,Graphic Hoodie,ladies_hoodiesswetshirts_hoodies,29.99
1039080003,Fine-knit Slip-on Shoes,ladies_shoes_sneakers,29.99
0974284003,Wool-blend Coat,ladies_jacketscoats_coats,149.0
0997106001,Rib-knit Maxi Dress,ladies_dresses_mididresses,34.99
1012350001,Cable-knit Cardigan,ladies_cardigansjumpers_cardigans,49.99
1031575001,Fitted Jumpsuit,ladies_jumpsuits_long,49.99
1033219006,Patterned Cotton Pajamas,ladies_nightwear_pyjamas,24.99
1038545003,Puff-sleeved Peplum Blouse,ladies_shirtsblouses_blouses,17.99
1039001001,Rib-knit Cardigan,ladies_cardigansjumpers_cardigans,19.99
1042761001,Rib-knit Dress,ladies_dresses_mididresses,64.99
0764280002,V-neck Top with Lace,ladies_tops_vests,24.99
1026637006,Fitted Shirt,ladies_shirtsblouses_shirts,24.99
1031490004,Short Hooded Sweatshirt Jacket,ladies_basics_tops_longsleeve,17.99
1059752001,Oversized Sweatshirt,ladies_hoodiesswetshirts_sweatshirts,17.99
1053650001,Low Ankle Boots,ladies_shoes_ankle_boots,149.0
1032439005,Flared Corduroy Pants,ladies_trousers_flare,29.99
1048970001,Leather Slides,Ladies_shoes_slipon,69.99
1009798001,Collared Denim Dress,ladies_dresses_shortdresses,39.99
1042804007,Shirt Dress,ladies_dresses_longsleevedress,29.99
0995774001,H&M+ Long Cardigan,ladies_cardigansjumpers_cardigans,29.99
0994546002,Jersey Shirt Dress,ladies_dresses_shirt,24.99
1007109001,Satin Blouse,ladies_shirtsblouses_blouses,14.99
1023493003,Denim Shirt Dress,ladies_dresses_shirt,29.99
1052977002,Linen V-neck Top,ladies_tops_vests,17.99
1044163005,Pleated Denim Skirt,Ladies_skirts_denim,29.99
0983378007,Tie Belt Shirt Dress,ladies_dresses_shirt,29.99
1051245002,Satin Bridesmaid Dress,ladies_dresses_maxidresses,59.99
1056677004,Baseball Jacket,ladies_jacketscoats_jackets,59.99
1041228001,Quilted Dress,ladies_dresses_shortdresses,49.99
1046281001,Rib-knit Cardigan,ladies_cardigansjumpers_cardigans,24.99
1038160001,Ribbed Sweater,ladies_tops_longsleeve,19.99
1010725003,MAMA Tie-belt Shirt,ladies_maternity_shirtsblouses,24.99
1031587002,Satin Wrap-front Dress,Ladies_dresses_wrap,49.99
1073893001,H&M+ Mesh-knit Cardigan with Collar,ladies_cardigansjumpers_cardigans,24.99
1031576001,Satin Jumpsuit,ladies_jumpsuits_long,49.99
0986240005,Crop Top,ladies_tops_croppedtops,17.99
1033391002,Cotton Denim Jacket,ladies_jacketscoats_denim,49.99
0984902008,Hooded Jacket,ladies_basics_tops_longsleeve,19.99
0924369003,Seamless Sports Bra,ladies_lingerie_bras,14.99
1021524003,Wide-sleeved Dress,ladies_dresses_shortdresses,19.99
1051186001,Satin Pajama Pants,ladies_nightwear_pyjamas,24.99
1013827009,Sweater,ladies_cardigansjumpers_jumpers,12.99
1030284002,MAMA Cotton Nursing Dress,ladies_maternity_dresses,29.99
1018158003,Oversized Printed T-shirt,ladies_tops_printed_tshirts,17.99
0975586009,Cotton Jersey T-shirt,ladies_basics_tops_shortsleeve,5.99
1025162006,Short Satin Dress,ladies_dresses_camidresses,17.99
1017241004,Half-zip Sweatshirt,ladies_basics_tops_longsleeve,17.99
1034714001,Ribbed Top,ladies_basics_tops_longsleeve,12.99
1053699001,7-pack Cotton Jersey Thong Briefs,ladies_lingerie_briefsknickers_multipack,17.99
1028532004,Defined-shoulder Blouse,ladies_shirtsblouses_blouses,19.99
0944124004,Leather Waist Belt,ladies_accessories_belts,24.99
1050429004,Skinny High Jeggings,ladies_jeans_skinny,24.99
1030942001,Rib-knit Cardigan,ladies_cardigansjumpers_cardigans,19.99
0995105002,Ribbed Jersey Dress,ladies_basics_dressesskirts,19.99
0928359003,Shaping Swimsuit,ladies_swimwear_swimsuits,39.99
0762558184,Oversized Printed T-shirt,ladies_tops_printed_tshirts,17.99
0951378036,Oversized Graphic T-shirt,ladies_tops_printed_tshirts,17.99
1031495007,Crop T-shirt,ladies_basics_tops_shortsleeve,5.99
0983821001,2-pack Cotton Tank Tops,ladies_basics_tops_vests,12.99
0989632001,MAMA Nursing Dress,ladies_maternity_dresses,24.99
1003307001,Calf-length Jersey Dress,ladies_dresses_mididresses,17.99
0928322001,Bikini Bottoms,ladies_swimwear_bikinisets_bottoms,12.99
0963843001,Pima Cotton T-shirt,ladies_premium_selection_tops,34.99
1034607002,Twill Crop Jacket,ladies_jacketscoats_jackets,24.99
0872901036,Oversized Cotton Shirt,ladies_shirtsblouses_shirts,17.99
1057632001,Boxy Teddy Bear Cardigan,ladies_cardigansjumpers_cardigans,29.99
1046680002,Collared Dress,ladies_dresses_longsleevedress,34.99
1032589001,Corduroy Overall Dress,ladies_dresses_shortdresses,34.99
1048105011,Crop Top,ladies_tops_collared,17.99
0924722002,Seamless Sports Leggings,ladies_sport_bottoms_trousers,19.99
1031994004,Crinkled Chiffon Dress,ladies_dresses_aline,29.99
0975586010,Cotton Jersey T-shirt,ladies_basics_tops_shortsleeve,5.99
0975586002,Cotton Jersey T-shirt,ladies_basics_tops_shortsleeve,5.99
0754792012,MAMA 5-pack Hipster Briefs,ladies_maternity_lingerietights,17.99
1046878007,Sweatshorts,ladies_shorts,17.99
1052970001,Long-sleeved Jersey Top,ladies_nightwear_loungewear,17.99
0506098018,2-pack Microfiber Push-up Bras,ladies_lingerie_bras_multipack,24.99
0991702003,Hooded Sweatshirt Dress,ladies_basics_dressesskirts,24.99
1010743001,6-pack Thong Briefs,ladies_lingerie_briefsknickers_multipack,14.99
0992248005,Puffer Vest,ladies_jacketscoats_vests,39.99
0923368001,Seamless Super Push-up Bra,ladies_lingerie_bras_superpushup,24.99
1042927001,MAMA Wide High Ankle Jeans,ladies_maternity_jeans,39.99
1056366002,Straight High Jeans,ladies_jeans_straight,49.99
0975191002,3-pack Sports Socks,ladies_sockstights_socks,12.99
1066754001,Dressy Cut-out Detail Pants,ladies_trousers_highwaisted,29.99
1044156006,Low Waist Flared Twill Pants,ladies_trousers_flare,24.99
1044371001,Fine-knit Trumpet-sleeved Dress,ladies_dresses_mididresses,59.99
1024871001,Satin Shirt,ladies_shirtsblouses_shirts,29.99
1005132015,Ribbed Turtleneck Bodysuit,ladies_tops_bodys,12.99
1042049001,Fluffy-knit Shorts,ladies_nightwear_loungewear,17.99
0980118002,Packable Commuter Jacket,ladies_jacketscoats_parkas,99.0
0970473001,Terry Pajamas,ladies_nightwear_pyjamas,34.99
1028966007,Ribbed Turtleneck Sweater,ladies_cardigansjumpers_jumpers,29.99
0905070008,MAMA Cotton Jersey Top,ladies_maternity_tops,17.99
0980931005,Joggers,ladies_basics_trousersleggings,17.99
0998905004,Airy Dress,ladies_dresses_shortdresses,19.99
0988101001,Lyocell-blend Paper-bag Shorts,Ladies_shorts_highwaisted,29.99
0975568002,Cotton Crop Top,ladies_basics_tops_shortsleeve,5.99
1053269001,Satin Sheen Pants,ladies_trousers,99.0
1005563002,Long Flounce-collared Dress,ladies_dresses_maxidresses,39.99
1075656001,MAMA Ribbed Cotton Set,ladies_maternity_bottoms,29.99
1021524004,Wide-sleeved Dress,ladies_dresses_shortdresses,19.99
1035206001,Cotton Shirt,ladies_shirtsblouses_shirts,12.99
1005442002,H&M+ Sweatshirt Dress,ladies_plus_dresses_longsleeved,29.99
1031518007,Sweatshorts,ladies_basics,12.99
0991755013,Waffled Bathrobe,home_homewear,34.99
0986240004,Crop Top,ladies_tops_croppedtops,17.99
1060253001,H&M+ Trenchcoat,ladies_plus_jacketscoats_coats,69.99
1006816002,Satin Jumpsuit,ladies_jumpsuits_long,49.99
1010243002,Oversized Faux Shearling Hoodie,ladies_hoodiesswetshirts_hoodies,34.99
1034720003,Rib-knit Dress,ladies_dresses_longsleevedress,34.99
1050370001,Straw Cap,ladies_accessories_hats_caps,14.99
1046285005,Knit Crop Top,ladies_tops_croppedtops,17.99
1031583001,Two-tone Sequined Dress,Ladies_dresses_wrap,49.99
1020140007,H&M+ Oversized T-shirt,ladies_plus_tops,17.99
1064627001,Long Sweatshirt,ladies_hoodiesswetshirts_sweatshirts,17.99
1056549001,Hooded Crop Sweatshirt Jacket,ladies_hoodiesswetshirts_hoodies,24.99
1059009001,Crêped Slip-style Dress,ladies_dresses_camidresses,49.99
1053287001,Studded Denim Skirt,ladies_skirts_shortskirts,129.0
0989192005,Sleeveless Cotton Blouse,ladies_shirtsblouses_blouses,19.99
0996897004,Halter Crop Top,ladies_tops_croppedtops,9.99
1019684001,Long Cardigan,ladies_cardigansjumpers_cardigans,59.99
0864216039,Mom Loose-fit Ultra High Jeans,ladies_jeans_loose,19.99
1056401001,Denim Shirt,ladies_shirtsblouses_denimshirts,49.99
1021739011,Half-zip Sweatshirt,ladies_hoodiesswetshirts_sweatshirts,24.99
0991209008,Ribbed Jersey Dress,ladies_basics_dressesskirts,17.99
1034738002,MAMA Zip-detail Sweatshirt,ladies_maternity_tops,29.99
1034256001,MAMA True To You Skinny High Jeans,ladies_maternity_jeans,59.99
1067195002,MAMA Ribbed Cotton Dress,ladies_maternity_dresses,24.99
0974284002,Wool-blend Coat,ladies_jacketscoats_coats,149.0
0929326013,Brazilian Bikini Bottoms,ladies_swimwear_bikinisets_bottoms,12.99
0988912001,Cotton Dress,ladies_dresses_shortdresses,17.99
1069959001,MAMA Peplum Top,ladies_maternity,17.99
0987975021,Oversized Jacket,ladies_blazers,49.99
0924659006,MAMA 5-pack Hipster Briefs,ladies_maternity_lingerietights,17.99
0975586001,Cotton Jersey T-shirt,ladies_basics_tops_shortsleeve,5.99
1044490001,Wide High Jeans,ladies_jeans_wide,34.99
1009804002,Collared Knit Dress,ladies_dresses_mididresses,34.99
0997616002,H&M+ Shirt Dress,ladies_dresses_mididresses,29.99
0980490003,10-pack Cotton Bikini Briefs,ladies_lingerie_briefsknickers_bikinibriefs,24.99
0954232001,Pajama Camisole and Shorts,ladies_nightwear_pyjamas,24.99
0993840007,Linen-blend Pull-on Shorts,Ladies_shorts_highwaisted,17.99
1042086002,Cotton Jersey Pants,ladies_nightwear_loungewear,24.99
1035265002,5-pack Thong Briefs,ladies_lingerie_briefsknickers_multipack,19.99
1012694002,Long Satin Wrap-front Dress,Ladies_dresses_wrap,59.99
1060668002,H&M+ Sweatshirt,ladies_hoodiesswetshirts_sweatshirts,24.99
1057446002,Terry Platform Slippers,ladies_nightwear_slippers,24.99
1040179001,Satin Wrap-front Dress,Ladies_dresses_wrap,59.99
1067848001,MAMA Cotton T-shirt and Bike Shorts,ladies_maternity_bottoms,24.99
1062416002,Drawstring Top,ladies_tops_longsleeve,29.99
0924369018,Seamless Sports Bra,ladies_lingerie_bras,14.99
1019627001,Ribbed Velour Top,ladies_nightwear_loungewear,29.99
0952313006,Sneakers,ladies_shoes_sneakers,34.99
0975596017,Crop Top,ladies_basics_tops_shortsleeve,5.99
0990911001,Knit Sweater,ladies_cardigansjumpers_jumpers,29.99
1050552001,H&M+ Jersey Pajamas,ladies_nightwear_pyjamas,24.99
1055508002,H&M+ Puff-sleeved Dress,ladies_plus_dresses_longsleeved,34.99
1035214001,Cut-out Crop Shirt,ladies_shirtsblouses_shirts,24.99
0557994003,2-pack Padded Microfiber Bras,ladies_lingerie_bras_multipack,24.99
1027041001,Double-breasted Cardigan,ladies_cardigansjumpers_cardigans,69.99
1043251003,MAMA Patterned Nursing Dress,ladies_maternity_dresses,39.99
1016645004,Flounce-trimmed Chiffon Blouse,ladies_shirtsblouses_blouses,29.99
0924722022,Seamless Sports Leggings,ladies_sport_bottoms_trousers,19.99
1015636004,Knit Sweater Vest,ladies_cardigansjumpers_jumpers,24.99
1015319001,Rib-knit Pants,ladies_nightwear_loungewear,29.99
1026900003,Brushed Twill Shirt Jacket,ladies_jacketscoats_jackets,39.99
0872901037,Oversized Cotton Shirt,ladies_shirtsblouses_shirts,17.99
1021076003,Crease-front Stirrup Leggings,ladies_trousers_leggings,24.99
0408875021,Short Jersey Camisole Top,ladies_basics_tops_vests,9.99
1020235002,Long Oxford Shirt,ladies_shirtsblouses_shirts,24.99
0930915001,Super Soft Sports Leggings,ladies_sport_bottoms_trousers,29.99
1034711001,Long-sleeved Top,ladies_basics_tops_longsleeve,24.99
1026637004,Fitted Shirt,ladies_shirtsblouses_shirts,24.99
1011444001,5-pack Hipster Briefs,ladies_lingerie_briefsknickers_hipster,19.99
0988753001,Fine-knit Dress,ladies_dresses_mididresses,19.99
1050389001,MAMA V-neck Nursing Dress,ladies_maternity_dresses,39.99
0980931008,Joggers,ladies_basics_trousersleggings,17.99
0980931007,Joggers,ladies_basics_trousersleggings,17.99
1031652002,Printed T-shirt,ladies_tops_printed_tshirts,17.99
0762471117,Graphic Hoodie,ladies_hoodiesswetshirts_hoodies,29.99
0975586005,Cotton Jersey T-shirt,ladies_basics_tops_shortsleeve,5.99
0990095003,Crop Sweatshirt,ladies_basics_tops_longsleeve,12.99
1019984002,H&M+ Chiffon Dress,ladies_dresses_shirt,24.99
1044040004,Sweatshirt Dress,ladies_dresses_mididresses,29.99
1032226004,Oversized Sweatshirt,ladies_hoodiesswetshirts_sweatshirts,34.99
1016210007,MAMA Before & After Ribbed Set,ladies_maternity_bottoms,34.99
1047899005,Long-sleeved Top,ladies_tops_longsleeve,29.99
1043972003,Slim Bootcut High Jeans,ladies_jeans_bootcut,24.99
0948683003,Padded Triangle Bikini Top,ladies_swimwear_bikinisets_tops,19.99
1033202009,Cotton Halterneck Dress,ladies_basics_dressesskirts,12.99
0928322068,Bikini Bottoms,ladies_swimwear_bikinisets_bottoms,12.99
1057671002,Denim Suit Vest,ladies_blazers,19.99
1049747001,MAMA 2-pack Nursing Bras,ladies_maternity_lingerietights,24.99
1051841001,2-pack Light Shaping Briefs,ladies_lingerie_briefsknickers_bikinibriefs,19.99
1048987001,Leather Slides,ladies_premium_selection_shoes,69.99
1015636003,Knit Sweater Vest,ladies_cardigansjumpers_jumpers,24.99
1055218002,MAMA Calf-length Cotton Dress,ladies_maternity_dresses,29.99
1046680001,Collared Dress,ladies_dresses_longsleevedress,34.99
1047114007,Joggers,ladies_basics_trousersleggings,17.99
1012259003,Slim High Jeans,ladies_jeans_slim,34.99
1050053001,Short Sequined Dress,ladies_dresses_party,17.99
1056366001,Straight High Jeans,ladies_jeans_straight,49.99
1041667002,Satin Tunic,ladies_shirtsblouses_tunics,29.99
1036721001,MAMA Cotton Shirt Dress,ladies_dresses_longsleevedress,29.99
1043703003,H&M+ Cotton Shirt Dress,ladies_plus_dresses_longsleeved,29.99
0938663018,Sweatshorts,ladies_shorts,17.99
0768912015,Cotton Leggings,ladies_basics_trousersleggings,12.99
1052969001,Leggings,ladies_nightwear_loungewear,17.99
0940771012,Short Cardigan,ladies_cardigansjumpers_cardigans,17.99
1023588001,Cable-knit Crop Top,ladies_tops,24.99
0954232011,Pajama Camisole and Shorts,ladies_nightwear_pyjamas,24.99
0984760001,Dotted Tights,ladies_basics_lingerie,12.99
1025162001,Short Satin Dress,ladies_dresses_camidresses,17.99
1018504012,Jacquard-weave Shirt Dress,ladies_dresses_mididresses,29.99
0768931030,Long-sleeved Jersey Top,ladies_basics_tops_longsleeve,12.99
0993762004,Hooded Jacket,ladies_basics_tops_longsleeve,24.99
0989211007,Hoodie,ladies_basics_tops_longsleeve,17.99
1053266002,Wool-blend Suit Pants,ladies_trousers_dressed,119.0
1059396001,MAMA Linen Blouse with Tie Detail,ladies_maternity_shirtsblouses,34.99
1035223001,Tie-front Long-sleeved Blouse,ladies_shirtsblouses_blouses,24.99
1018137002,Satin Crop Top,ladies_tops_halterneck,12.99
1049314002,Seamless Sports Bra Medium Support,ladies_lingerie_bras,19.99
0934275014,Cotton Crop Top,ladies_basics_tops_vests,4.99
0810231009,10-pack Cotton Shortie Briefs,ladies_lingerie_briefsknickers_multipack,19.99
1040452001,MAMA 2-pack Padded Nursing Bras,ladies_maternity_lingerietights,29.99
1060270001,Wide-leg Sports Pants,ladies_basics_trousersleggings,24.99
0988179005,Cotton Dress,ladies_dresses_shortdresses,24.99
0965739013,Sleeveless Jersey Dress,ladies_dresses_shortdresses,9.99
1012259008,Slim High Jeans,ladies_jeans_slim,34.99
1036784010,Wide-brimmed Bucket Hat,ladies_accessories_hats_buckethats,14.99
1022596001,Double-breasted Cardigan,ladies_cardigansjumpers_cardigans,49.99
0980932004,Wide-cut Cotton T-shirt,ladies_basics_tops_shortsleeve,9.99
1025931001,Jacquard-knit Dress,ladies_dresses_shortdresses,34.99
0975586013,Cotton Jersey T-shirt,ladies_basics_tops_shortsleeve,5.99
1033202010,Cotton Halterneck Dress,ladies_basics_dressesskirts,12.99
1060800001,Collared Sweater,ladies_cardigansjumpers_jumpers,34.99
0941666009,Slim Mom High Ankle Jeans,ladies_jeans_loose,24.99
1046878005,Sweatshorts,ladies_shorts,17.99
0979874004,Sweatshirt Dress,ladies_basics_dressesskirts,19.99
0979066001,Jersey Sleeveless Top,ladies_basics_tops,7.99
1025532001,Corduroy Shirt,ladies_shirtsblouses_shirts,29.99
0989211001,Hoodie,ladies_basics_tops_longsleeve,17.99
1009247001,Hooded Puffer Jacket,ladies_jacketscoats_jackets,49.99
1019620002,Ribbed Velour Joggers,ladies_nightwear_loungewear,29.99
0968808005,Sporty Shorts,Ladies_shorts_highwaisted,12.99
0717816015,10-pack Socks,ladies_sockstights_socks,17.99
1001952003,Single-breasted Jacket,ladies_blazers,79.99
1001390003,Twill Shorts,Ladies_shorts_highwaisted,12.99
1046279001,Sweater,ladies_cardigansjumpers_jumpers,29.99
1033197009,Cotton Bodycon Dress,ladies_basics_dressesskirts,14.99
1008659003,Flared Slit-detail Leggings,ladies_trousers_leggings,14.99
1048025003,Sweater Vest with Collar,ladies_cardigansjumpers_jumpers,19.99
1010065002,Cape Jacket,ladies_jacketscoats_jackets,49.99
0932722033,Cotton-blend Sweatpants,ladies_basics_trousersleggings,17.99
1037121001,Satin Nightshirt,ladies_nightwear_nightslips,24.99
0928212001,Push-up Bikini Top,ladies_swimwear_bikinisets_tops,19.99
1038839004,Oversized Turtleneck Sweater,ladies_cardigansjumpers_jumpers,34.99
1041667001,Satin Tunic,ladies_shirtsblouses_tunics,29.99
1033923001,Lined Jacket,ladies_jacketscoats_jackets,69.99
0973980002,MAMA 2-pack Nursing Bras,ladies_maternity_lingerietights,29.99
1051243003,Satin Bridesmaid Dress,Ladies_dresses_wrap,69.99
1042804008,Shirt Dress,ladies_dresses_longsleevedress,29.99
0999704002,Sleeveless Cotton Shirt,ladies_shirtsblouses_shirts,17.99
1060998003,Ribbed Top,ladies_tops_shortsleeve,14.99
1073156002,Mesh Top,ladies_tops_longsleeve,9.99
1040761002,Patterned Wrap-front Dress,Ladies_dresses_wrap,34.99
1024207005,Super Push-up Bra,ladies_lingerie_bras_superpushup,29.99
0939703035,V-neck Blouse,ladies_shirtsblouses_blouses,17.99
0999037012,Oversized Printed T-shirt,ladies_tops_printed_tshirts,17.99
1023493002,Denim Shirt Dress,ladies_dresses_shirt,29.99
0964163001,MAMA Cotton Dress,ladies_maternity_dresses,24.99
1046288007,Mesh-knit Cardigan with Collar,ladies_cardigansjumpers_cardigans,24.99
0929328034,Bikini Bottoms,ladies_swimwear_bikinisets_bottoms,12.99
0962690003,MAMA Dress,ladies_maternity_dresses,24.99
1031696003,Wide-cut Blouse,ladies_shirtsblouses_blouses,24.99
1041577002,Bootcut High Waist Jeans,ladies_jeans_bootcut,29.99
1018474002,MAMA Shirt Dress,ladies_maternity_dresses,34.99
1026872002,H&M+ Denim Jacket,ladies_jacketscoats_denim,49.99
1036781005,Cotton Twill Cap,ladies_accessories_hats_caps,12.99
0572797075,Lace-trimmed Tank Top,ladies_basics_tops,9.99
1030137002,MAMA Cotton Poplin Shirt,ladies_maternity_shirtsblouses,24.99
1051433001,Jacquard-knit Sweater,ladies_cardigansjumpers_jumpers,34.99
1048875001,Fine-knit Sneakers,ladies_shoes_sneakers,34.99
1012606005,Small handbag/Shoulder bag,ladies_accessories_bags_handbags,24.99
1055356001,MAMA Before & After Pregnancy/Nursing Pajamas,ladies_maternity_nightwearloungewear,29.99
0987557007,Large Canvas Shopper,ladies_accessories_bags_shoppertotes,14.99
1041729002,Flared Pants,ladies_trousers_flare,24.99
0990898002,Rib-knit Cardigan,ladies_cardigansjumpers_cardigans,19.99
1034714003,Ribbed Top,ladies_basics_tops_longsleeve,12.99
0983856006,Draped Dress,ladies_dresses_party,24.99
1060502001,H&M+ Ribbed T-shirt with Buttons,ladies_plus_tops_tshirts,12.99
0970383006,Flounce-trimmed Dress,ladies_dresses_shortdresses,29.99
1036837010,Fitted Dress,ladies_dresses_bodycon,24.99
1044666002,Skinny Low Jeans,ladies_jeans_skinny,24.99
0754792016,MAMA 5-pack Hipster Briefs,ladies_maternity_lingerietights,17.99
0633152048,Shopper,ladies_accessories_bags_shoppertotes,24.99
1018504004,Jacquard-weave Shirt Dress,ladies_dresses_mididresses,29.99
0872901032,Oversized Cotton Shirt,ladies_shirtsblouses_shirts,17.99
1027866002,Brazilian Bikini Bottoms,ladies_swimwear_bikinisets_bottoms,17.99
0986800002,Fitted Dress,ladies_dresses_party,12.99
1029669001,Double-breasted Wool-blend Coat,ladies_jacketscoats_coats,199.0
1013199002,Waffled Jersey Pajamas,ladies_nightwear_pyjamas,34.99
0995998010,Plaid Shirt,ladies_shirtsblouses_shirts,17.99
1026570001,H&M+ V-waist Leggings,ladies_plus_bottoms,12.99
