articleCode,title,category,price($)
1018059003,Textured-knit Cardigan,kids_girls_clothing_jumperssweatshirts_cardigans,17.99
0952304004,Relaxed Fit Jeans,kids_girls_clothing_trousersjeans_jeans_relaxed,19.99
1002457001,Tulle-skirt Dress,kids_girls_clothing_dresses,19.99
1019411002,Henley Shirt,kids_boys_clothing_tshirtsshirts_shirts,18.99
0834897005,Super Soft Slim Fit Shorts,kids_boys_clothing_shorts,19.99
0984731004,2-piece Printed Set,kids_boys_clothing_jumperssweatshirts_sweatshirts,34.99
1026084001,2-pack Piqué Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,34.99
0556560019,Skinny Fit Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,9.99
0930126047,Printed T-shirt,kids_girls_clothing_topstshirts_tshirts,4.99
0530235054,7-pack Cotton Briefs,kids_girls_clothing_underwear,17.99
1028065001,Viscose Dress,kids_girls_clothing_dresses,19.99
1024745003,One-shoulder Swimsuit,kids_oldergirls_clothing_swimwear_swimsuits,17.99
1035523001,Shirt and Bow Tie,kids_boys_setsoutfits,14.99
1020122005,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,7.99
1029493001,Ruffle-trimmed Swimsuit,kids_girls_clothing_swimwear_swimsuits,19.99
1023628005,Flip-sequin T-shirt,kids_clothing_tops_tshirts,9.99
0865426003,2-piece Cotton Set,kids_clothing_tops_tshirts,29.99
0951505005,3-pack Boxer Shorts,kids_boys_clothing_underwear,17.99
1035467001,Sports Leggings with Shorts,kids_boys_sportswear,24.99
0977907010,2-piece Cotton Jersey Set,kids_boys_setsoutfits,24.99
1034609001,2-pack Cotton T-shirts,kids_clothing_tops_tshirts,14.99
1028022001,Wide-leg Pants,kids_clothing_trousersjeans_trousers,19.99
0929076018,Cotton Jersey Dress,kids_girls_clothing_dresses,6.99
0840628002,Slim Fit Suit Pants,kids_boys_partyoccasion,24.99
0797311026,High Waist Shorts,kids_girls_clothing_shorts,14.99
0876195022,Ballet Flats,kids_girls_shoes_ballerinasflats,12.99
0982640002,Hooded Cotton Shirt,kids_boys_clothing_tshirtsshirts_shirts,24.99
1028065002,Viscose Dress,kids_girls_clothing_dresses,19.99
1015438002,Slim Fit Cargo Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,19.99
0674886038,3-pack Jersey Leggings,kids_clothing_trousersjeans_leggingstreggings,19.99
0875084038,Twill Pull-on Pants,kids_boys_clothing_trousersjeans_joggerssweatpants,9.99
0771296011,3-pack Denim Jeggings,kids_girls_clothing_trousersjeans_jeans_leggings,34.99
1021666001,Water-repellent Jacket,kids_boys_outerwear_jackets,34.99
0542551037,Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,14.99
0814403014,Sandals,kids_boys_shoes_sandalsflipflops,19.99
0988379001,Denim Shirt,kids_boys_clothing_tshirtsshirts_shirts,17.99
1016109006,3-pack Printed T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,24.99
1022630002,Cotton Jersey Dress,kids_girls_clothing_dresses,9.99
1051272001,Blouse with Eyelet Embroidery Sleeves,kids_clothing_tops_tops,14.99
0866265011,Cotton Cargo Pants,kids_clothing_trousersjeans_trousers,14.99
1066473003,Knit Cotton Cardigan,kids_oldergirls_clothing_jumperssweatshirts_cardigans,19.99
0930126041,Printed T-shirt,kids_girls_clothing_topstshirts_tshirts,4.99
0867725004,Costume,kids_girls_costumesfancydresses,29.99
1040548001,Printed T-shirt,kids_clothing_tops_tshirts,9.99
0984127008,2-piece Set,kids_girls_clothing_jumperssweatshirts_hoodies,24.99
1020979001,Double-weave Cotton Dress,kids_girls_clothing_dresses,14.99
0539060048,Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,17.99
0743530002,Brushed-inside Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,12.99
1033635001,2-piece Cotton Set,kids_girls_clothing_topstshirts_tshirts,34.99
1023648004,Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,14.99
1058368002,2-piece Sports Set,kids_girls_sportswear_tops,24.99
1031383001,One-shoulder Swimsuit,kids_girls_clothing_swimwear_swimsuits,17.99
1020118004,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,12.99
0855196012,5-pack Cotton T-shirts,kids_clothing_tops_tshirts,29.99
0866810012,Blazer,kids_boys_clothing_blazerssuits,34.99
0326885080,Jersey Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,9.99
0802965026,Comfort Slim Fit Jeans,kids_boys_clothing_trousersjeans_trousers,14.99
1066027001,2-piece Ribbed Jersey Set,kids_clothing_tops_tshirts,24.99
1035866004,Printed Joggers,kids_clothing_trousersjeans_joggerssweatpants,14.99
0748516014,7-pack Boxer Shorts,kids_boys_clothing_underwear,24.99
1005052001,Ruffled Tulle Dress,kids_girls_clothing_dresses,24.99
0674886025,3-pack Jersey Leggings,kids_clothing_trousersjeans_leggingstreggings,19.99
0931896011,Tulle-skirt Jersey Dress,kids_girls_clothing_dresses,14.99
1030161002,2-pack Cotton Chino Shorts,kids_boys_clothing_shorts,24.99
0961769008,3-pack Jersey Joggers,kids_clothing_trousersjeans_joggerssweatpants,32.99
0889759003,2-piece Cotton Set,kids_girls_clothing_topstshirts_tshirts,14.99
1029501003,Patterned Swimsuit,kids_oldergirls_clothing_swimwear_swimsuits,14.99
1047903001,Lightweight Puffer Jacket,kids_girls_outerwear_jackets,29.99
1017453001,5-pack T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,29.99
1058034002,Sunglasses,kids_olderboys_accessories_sunglasses,6.99
0916397011,3-pack Cotton Leggings,kids_clothing_trousersjeans_leggingstreggings,17.99
0918020012,Puff-sleeved Jersey Top,kids_girls_clothing_topstshirts_tshirts,4.99
0875892021,Treggings,kids_clothing_trousersjeans_leggingstreggings,14.99
0934175002,3-pack Denim Pull-on Shorts,kids_boys_clothing_shorts,34.99
1060473001,10-pack Socks,kids_boys_clothing_socks,14.99
1023624008,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,4.99
1061656003,Chiffon Dress,kids_girls_clothing_dresses,29.99
0870927022,Cotton Flannel Shirt,kids_boys_clothing_tshirtsshirts_shirts,19.99
0568593005,3-pack T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,17.99
1037545002,Sibling Top,kids_clothing_tops_tshirts,6.99
1025054001,Flip-sequin Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,19.99
0930126055,Printed T-shirt,kids_girls_clothing_topstshirts_tshirts,4.99
1023646005,Oversized Sweatshirt,kids_boys_clothing_jumperssweatshirts_sweatshirts,14.99
1016109001,3-pack Printed T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,24.99
0870530074,Patterned Jersey Dress,kids_girls_clothing_dresses,4.99
0689014036,Cargo Pants,kids_clothing_trousersjeans_trousers,29.99
0796555054,Interactive-design Top,kids_girls_clothing_topstshirts_tshirts,9.99
0887930012,Tulle-skirt Dress,kids_girls_clothing_dresses,19.99
0855196013,5-pack Cotton T-shirts,kids_clothing_tops_tshirts,29.99
0814403018,Sandals,kids_boys_shoes_sandalsflipflops,19.99
0957032008,Printed Pajamas,kids_boys_clothing_nightwear_pyjamas,14.99
1021661003,Oversized Sweater,kids_oldergirls_clothing_jumperssweatshirts_jumpers,14.99
0975220010,Oversized Cardigan,kids_girls_clothing_jumperssweatshirts_cardigans,19.99
1026604001,2-pack Slim Fit Chinos,kids_clothing_trousersjeans_trousers,24.99
0866265010,Cotton Cargo Pants,kids_clothing_trousersjeans_trousers,14.99
0686895016,5-pack Cotton Tank Tops,kids_boys_clothing_tshirtsshirts_tanktops,19.99
0974726004,Slim Fit Corduroy Pants,kids_boys_clothing_trousersjeans_trousers,9.99
0816794001,Band-collar Shirt,kids_boys_clothing_tshirtsshirts_shirts,14.99
0982722005,Textured-knit Sweater,kids_boys_clothing_jumperssweatshirts_jumpers,17.99
0688916112,5-pack Boxer Briefs,kids_girls_clothing_underwear,14.99
0984452011,Ruffle-trimmed Ribbed Top,kids_girls_clothing_topstshirts_tshirts,7.99
1046671001,Patterned Backpack,kids_olderboys_accessories_bags,19.99
1040161006,Patterned Jersey Dress,kids_girls_clothing_dresses,7.99
0688916060,5-pack Boxer Briefs,kids_girls_clothing_underwear,14.99
1027484001,Swim Shorts,kids_boys_clothing_swimwear,14.99
0870043009,2-piece Set,kids_girls_clothing_topstshirts_tshirts,24.99
0979103003,Relaxed Fit Super Soft Jeans,kids_boys_clothing_trousersjeans_jeans_relaxed,19.99
1026908002,2-piece Set,kids_girls_setsoutfits,29.99
0934485002,2-pack Cotton Shorts,kids_boys_clothing_shorts,18.99
0875084003,Twill Pull-on Pants,kids_boys_clothing_trousersjeans_joggerssweatpants,9.99
0619764062,7-pack Socks,kids_girls_clothing_sockstights_socks,12.99
0947424001,Glitter-detail Espadrilles,kids_girls_shoes_sandalsflipflops,17.99
1005684001,Puff-sleeved Sequined Dress,kids_girls_clothing_dresses,29.99
0559139031,Super Soft Denim Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,29.99
1052259002,Tulle-skirt Jersey Dress,kids_girls_clothing_dresses,14.99
1031632002,3-pack Jersey Joggers,kids_clothing_trousersjeans_joggerssweatpants,49.99
0974642004,Shirt and Tie/Bow Tie,kids_boys_clothing_tshirtsshirts_shirts,18.99
1018059002,Textured-knit Cardigan,kids_girls_clothing_jumperssweatshirts_cardigans,17.99
1022073002,Relaxed Fit High Denim Shorts,kids_girls_clothing_shorts_denim,19.99
0915591007,Cotton Flannel Shirt,kids_boys_clothing_tshirtsshirts_shirts,14.99
0981584001,2-piece Sweatshirt Set,kids_boys_clothing_jumperssweatshirts_sweatshirts,34.99
1028065003,Viscose Dress,kids_girls_clothing_dresses,19.99
1029383001,Tie-hem Cotton Blouse,kids_clothing_tops_tops,9.99
0651030030,5-pack Hipster Briefs,kids_girls_clothing_underwear,14.99
0840933008,5-pack Cotton Leggings,kids_clothing_trousersjeans_leggingstreggings,29.99
0914574012,5-pack Cotton Jersey Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,49.99
0974912005,Collared Jersey Top,kids_girls_clothing_topstshirts_tshirts,9.99
1039425001,Wide Fit Low Jeans,kids_girls_clothing_trousersjeans_jeans_wide,19.99
0970834001,Printed Sandals,kids_girls_shoes_sandalsflipflops,24.99
1022212004,Relaxed High Denim Shorts,kids_girls_clothing_shorts_denim,14.99
0937778012,Tulle-skirt Jersey Dress,kids_girls_clothing_dresses,17.99
0874928024,Dress,kids_girls_clothing_dresses,24.99
0738873035,3-pack Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,29.99
0879108013,Graphic-design Hoodie,kids_girls_clothing_jumperssweatshirts_hoodies,14.99
1048084003,Printed Jersey Pajamas,kids_girls_clothing_nightwear_pyjamas,17.99
1006268005,3-pack Skinny Fit Jeans,kids_girls_clothing_trousersjeans_jeans_skinny,39.99
1059639004,3-pack T-shirts,kids_clothing_tops_tshirts,17.99
0857516001,3-pack Denim Shorts,kids_boys_clothing_shorts,34.99
0857698002,Sandals,kids_boys_shoes_sandalsflipflops,29.99
1026652002,Comfort Stretch Denim Joggers,kids_boys_clothing_trousersjeans_jeans_joggers,14.99
1041574007,Oversized Printed T-shirt,kids_clothing_tops_tshirts,14.99
0963500006,Sneakers,kids_boys_shoes_trainers,24.99
0986564004,Straight Fit Stretch Jeans,kids_boys_clothing_trousersjeans_jeans,29.99
1059070001,Wide Leg Jeans,kids_girls_clothing_trousersjeans_jeans_wide,14.99
1023624017,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,4.99
0922921005,3-pack Capri Leggings,kids_clothing_trousersjeans_leggingstreggings,19.99
1022074002,Slim Fit High Denim Shorts,kids_clothing_shorts,9.99
1035099002,Printed Swimsuit,kids_oldergirls_clothing_swimwear_swimsuits,17.99
0993438001,2-piece Cotton Set,kids_boys_setsoutfits,36.99
0922921006,3-pack Capri Leggings,kids_clothing_trousersjeans_leggingstreggings,19.99
0915581010,2-pack Twill Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,24.99
0946148008,Cotton Dress,kids_girls_clothing_dresses,29.99
0559139030,Super Soft Denim Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,29.99
1027489002,2-pack Swim Trunks,kids_boys_clothing_swimwear,17.99
1021925001,THERMOLITE® Shirt Jacket,kids_girls_outerwear_jackets,29.99
0980390010,Relaxed Fit High Jeans,kids_girls_clothing_trousersjeans_jeans_relaxed,19.99
1037608004,2-piece Printed Sports Set,kids_boys_sportswear_tops,29.99
1027510004,2-pack Swim Shorts,kids_boys_clothing_swimwear,29.99
1034345001,4-pack Printed T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,34.99
0803160023,Comfort Slim Fit Jeans,kids_boys_clothing_trousersjeans_jeans_slim,19.99
1021274001,Cotton T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,4.99
0937175014,3-pack Printed Jersey Tops,kids_girls_clothing_topstshirts_tshirts,24.99
0559139028,Super Soft Denim Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,29.99
1035448002,Hooded Fleece Jacket,kids_girls_outerwear,29.99
0879108012,Graphic-design Hoodie,kids_girls_clothing_jumperssweatshirts_hoodies,14.99
0674886011,3-pack Jersey Leggings,kids_clothing_trousersjeans_leggingstreggings,19.99
1055344002,Embroidered-detail Tunic,kids_girls_clothing_topstshirts_shirtsblouses,24.99
0867725001,Costume,kids_girls_costumesfancydresses,29.99
1040038011,Cotton Crop Top,kids_clothing_tops_tshirts,4.99
0866810005,Blazer,kids_boys_clothing_blazerssuits,34.99
0695421040,Chino Shorts,kids_boys_clothing_shorts,14.99
1058034001,Sunglasses,kids_olderboys_accessories_sunglasses,6.99
0309864021,Skinny Fit Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,12.99
1076103002,2-piece Set,kids_girls_setsoutfits,29.99
0971341001,2-pack Sandals,kids_girls_shoes_sandalsflipflops,24.99
0750528040,5-pack Jersey Leggings,kids_clothing_trousersjeans_leggingstreggings,34.99
1066473002,Knit Cotton Cardigan,kids_oldergirls_clothing_jumperssweatshirts_cardigans,19.99
1036257001,Rabbit-ear-detail Shoulder Bag,kids_oldergirls_accessories_bags,12.99
1039833002,Comfort Stretch Relaxed Fit Jeans,kids_boys_clothing_trousersjeans_jeans_relaxed,24.99
1021577001,3-piece Set,kids_girls_clothing_sockstights_tights,34.99
0921903003,3-piece Set,kids_boys_partyoccasion,34.99
0995236001,Knit Fleece Jacket,kids_boys_outerwear_jackets,19.99
1072260001,Printed T-shirt,kids_clothing_tops_tshirts,9.99
0866126016,Cotton Shirt,kids_boys_clothing_tshirtsshirts_shirts,9.99
1040161002,Patterned Jersey Dress,kids_girls_clothing_dresses,7.99
0979103001,Relaxed Fit Super Soft Jeans,kids_boys_clothing_trousersjeans_jeans_relaxed,19.99
0748516016,7-pack Boxer Shorts,kids_boys_clothing_underwear,24.99
1075189001,Printed Hooded Jacket,kids_clothing_jumperssweatshirt_hoodies,29.99
0620197109,Jersey Dress,kids_girls_clothing_dresses,7.99
0935843001,Sandals,kids_girls_shoes_sandalsflipflops,17.99
0760024064,5-pack Socks,kids_boys_clothing_socks,12.99
0884391011,Super Soft Denim Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,19.99
1031553002,Printed Sweatshirt,kids_boys_clothing_jumperssweatshirts_sweatshirts,14.99
1021685003,3-pack Sweatshorts,kids_boys_clothing_shorts,34.99
1023648001,Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,14.99
1021661012,Oversized Sweater,kids_oldergirls_clothing_jumperssweatshirts_jumpers,14.99
0984127001,2-piece Set,kids_girls_clothing_jumperssweatshirts_hoodies,24.99
0951505004,3-pack Boxer Shorts,kids_boys_clothing_underwear,17.99
1016111006,Flip-sequin T-shirt,kids_clothing_tops_tshirts,14.99
1028244003,4-pack Ribbed Socks,kids_girls_clothing_sockstights_socks,14.99
1027521006,2-pack Swim Shorts,kids_boys_clothing_swimwear,24.99
0998368001,Cotton Velvet Dress,kids_girls_partyoccasion,29.99
1048084002,Printed Jersey Pajamas,kids_girls_clothing_nightwear_pyjamas,17.99
1017422007,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,14.99
0942256006,5-pack Cotton Bra Tops,kids_girls_clothing_underwear,29.99
1032020003,Joggers,kids_clothing_trousersjeans_joggerssweatpants,17.99
1057578003,Boxy Printed Sweatshirt,kids_oldergirls_clothing_jumperssweatshirts_sweatshirts,14.99
1021377002,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,9.99
0930126045,Printed T-shirt,kids_girls_clothing_topstshirts_tshirts,4.99
1017710001,Cotton Jersey Top,kids_clothing_tops_tshirts,5.99
1037082006,Sandals,kids_girls_shoes_sandalsflipflops,19.99
1038778001,3-piece Set,kids_boys_clothing_tshirtsshirts_tshirts,54.99
1038463002,2-piece Printed Sports Set,kids_boys_sportswear_tops,29.99
1005691001,Flounce-collared Dress,kids_girls_clothing_dresses,9.99
0962386008,Wide High Twill Pants,kids_clothing_trousersjeans_trousers,24.99
0854793010,3-pack Jersey Tops,kids_clothing_tops_tshirts,24.99
1019407006,Cotton Shirt,kids_boys_clothing_tshirtsshirts_shirts,9.99
1022080001,Sequined Tulle Dress,kids_girls_clothing_dresses,34.99
0915591009,Cotton Flannel Shirt,kids_boys_clothing_tshirtsshirts_shirts,14.99
0972796011,Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,19.99
0816794002,Band-collar Shirt,kids_boys_clothing_tshirtsshirts_shirts,14.99
0326885082,Jersey Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,9.99
0915586003,2-pack Slim Fit Twill Pants,kids_boys_clothing_trousersjeans_trousers,24.99
1028742001,Printed Hoodie,kids_oldergirls_clothing_jumperssweatshirts_hoodies,19.99
0975324004,Printed Tulle Dress,kids_girls_clothing_dresses,17.99
0750528037,5-pack Jersey Leggings,kids_clothing_trousersjeans_leggingstreggings,34.99
1022212003,Relaxed High Denim Shorts,kids_girls_clothing_shorts_denim,14.99
0975519001,Hooded Puffer Jacket,kids_girls_outerwear_jackets,59.99
0937631004,2-pack Cotton Dresses,kids_girls_clothing_dresses,14.99
1036106001,Sunglasses,kids_girls_accessories_sunglasses,6.99
0976749017,Knit Sweater,kids_boys_clothing_jumperssweatshirts_jumpers,12.99
1018883001,Cotton Twill Overalls,kids_clothing_trousersjeans_dungarees,29.99
0731512018,Denim Jeggings,kids_girls_clothing_trousersjeans_jeans_leggings,12.99
1047797001,Cotton Pajamas,kids_clothing_nightwear_pyjamas,14.99
1080644001,Sunglasses,kids_girls_accessories_sunglasses,6.99
0710058001,Slim Fit Denim Shorts,kids_boys_clothing_shorts,9.99
0796555053,Interactive-design Top,kids_girls_clothing_topstshirts_tshirts,9.99
0938686022,3-pack Boxer Shorts,kids_boys_clothing_underwear,14.99
1060473002,10-pack Socks,kids_boys_clothing_socks,14.99
0688916116,5-pack Boxer Briefs,kids_girls_clothing_underwear,14.99
1040161001,Patterned Jersey Dress,kids_girls_clothing_dresses,7.99
1022506001,2-pack Polo Shirts,kids_clothing_tops_tshirts,18.99
0568593042,3-pack T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,17.99
0964598002,Sandals,kids_girls_shoes_sandalsflipflops,17.99
0974004001,Slim Fit Twill Pants,kids_boys_clothing_trousersjeans_trousers,14.99
1034613002,Oversized Chest-pocket T-shirt,kids_clothing_tops_tshirts,9.99
0993749001,2-piece Set,kids_boys_clothing_jumperssweatshirts_sweatshirts,24.99
0326885089,Jersey Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,9.99
1003004003,Denim Overalls,kids_girls_clothing_trousersjeans_jeans,34.99
1016180004,Oversized Printed Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,24.99
0832969017,Skinny Fit Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,24.99
0686458110,7-pack Cotton Briefs,kids_girls_clothing_underwear,19.99
1035095001,Patterned Ruffled Bikini,kids_oldergirls_clothing_swimwear_bikinis,19.99
0975220003,Oversized Cardigan,kids_girls_clothing_jumperssweatshirts_cardigans,19.99
1042415001,Shirt Dress,kids_girls_clothing_dresses,24.99
1028911002,3-pack Printed Jersey Tops,kids_clothing_tops_tshirts,29.99
1037475002,Twill Cap,kids_oldergirls_accessories_hats,12.99
1048544004,2-piece Sports Set,kids_boys_sportswear_tops,19.99
1028727001,Oversized Cotton T-shirt,kids_clothing_tops_tshirts,9.99
0875931006,3-pack Skinny Fit Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,39.99
1038007001,Costume,kids_boys_costumesfancydresses,24.99
1022212007,Relaxed High Denim Shorts,kids_girls_clothing_shorts_denim,14.99
0930126046,Printed T-shirt,kids_girls_clothing_topstshirts_tshirts,4.99
1022883001,2-pack Cotton T-shirts,kids_clothing_tops_tshirts,24.99
0860751020,Fine-knit Cotton Sweater,kids_olderboys_clothing_jumperssweatshirts_jumpers,14.99
0924139013,Fine-knit Cotton Cardigan,kids_girls_clothing_jumperssweatshirts_cardigans,12.99
1023648002,Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,14.99
1020122012,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,7.99
0852748010,Skinny Fit Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,19.99
0942704004,3-pack Jersey Dresses,kids_girls_clothing_dresses,24.99
1029501008,Patterned Swimsuit,kids_oldergirls_clothing_swimwear_swimsuits,14.99
0890175012,5-pack Jersey Tops,kids_girls_clothing_topstshirts_tshirts,34.99
0796555048,Interactive-design Top,kids_girls_clothing_topstshirts_tshirts,9.99
0928699016,Wide High Jeans,kids_girls_clothing_trousersjeans_jeans_wide,29.99
1003004004,Denim Overalls,kids_girls_clothing_trousersjeans_jeans,34.99
0903235004,Ruffle-collar Blouse,kids_girls_clothing_topstshirts_shirtsblouses,14.99
1004686004,Puffer Vest,kids_boys_outerwear_gilets,24.99
0718076068,Cotton T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,5.99
0925710010,Denim Jacket,kids_girls_outerwear_jackets,29.99
1020118008,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,12.99
1035462001,2-pack Sports Shorts,kids_boys_sportswear,17.99
0944073010,3-pack Cotton Leggings,kids_clothing_trousersjeans_leggingstreggings,29.99
0974726006,Slim Fit Corduroy Pants,kids_boys_clothing_trousersjeans_trousers,9.99
0544290042,3-pack T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,14.99
1030829001,Dotted Tulle Dress,kids_girls_partyoccasion,14.99
0999404004,Printed Rubber Boots,kids_boys_outerwear_rainwear,29.99
1017422016,Printed T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,14.99
1017710002,Cotton Jersey Top,kids_clothing_tops_tshirts,5.99
0974565006,Printed Tulle Dress,kids_girls_clothing_dresses,19.99
1021527003,Cotton Shirt Dress,kids_girls_clothing_dresses,14.99
1044231001,Printed Rubber Boots,kids_girls_outerwear_rainwear,29.99
0688464044,Cotton Shirt,kids_boys_clothing_tshirtsshirts_shirts,14.99
0948175002,Printed Sneakers,kids_boys_shoes_trainers,29.99
1017439001,Printed Sweatshirt,kids_olderboys_clothing_jumperssweatshirts_sweatshirts,9.99
1027484002,Swim Shorts,kids_boys_clothing_swimwear,14.99
0979415008,Printed Hoodie,kids_oldergirls_clothing_jumperssweatshirts_hoodies,27.99
0951500008,2-pack Cotton Henley Shirts,kids_clothing_tops_tshirts,19.99
0921808005,Hooded Flannel Shirt,kids_boys_clothing_tshirtsshirts_shirts,24.99
0919183013,Relaxed Fit Cargo Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,14.99
0986564007,Straight Fit Stretch Jeans,kids_boys_clothing_trousersjeans_jeans,29.99
1028878001,2-pack Rib-knit Tops,kids_clothing_tops_tanktops,24.99
0689014002,Cargo Pants,kids_clothing_trousersjeans_trousers,29.99
0981814009,2-piece Printed Set,kids_girls_setsoutfits,29.99
0852748011,Skinny Fit Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,19.99
1040038001,Cotton Crop Top,kids_clothing_tops_tshirts,4.99
1058314002,2-piece Sweatshirt and Joggers Set,kids_girls_clothing_jumperssweatshirts_sweatshirts,34.99
0763194001,3-pack Cotton Jersey Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,34.99
1027540001,Swim Shirt UPF 50,kids_boys_clothing_swimwear,17.99
1084972002,2-piece Cotton Jersey Set,kids_girls_setsoutfits,17.99
1061353001,Loose Fit Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,14.99
0826774006,Skinny Fit Biker Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,29.99
0542551033,Hoodie,kids_boys_clothing_jumperssweatshirts_hoodies,14.99
0739566025,Jersey Pajamas,kids_boys_clothing_nightwear_pyjamas,17.99
1021639004,Skirt,kids_girls_clothing_skirts,14.99
0892748005,Bow-detail Dress,kids_girls_clothing_dresses,29.99
0688464001,Cotton Shirt,kids_boys_clothing_tshirtsshirts_shirts,14.99
0766777025,Sweatshorts,kids_girls_clothing_shorts,12.99
0510407111,3/4-length Leggings,kids_clothing_trousersjeans_leggingstreggings,5.99
0541308055,Hoodie,kids_olderboys_clothing_jumperssweatshirts_hoodies,19.99
1037009001,Oversized Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,24.99
0992674001,2-piece Cotton Set,kids_girls_setsoutfits,29.99
0966431005,Slip-on Sneakers,kids_boys_shoes_trainers,17.99
1037899002,3-pack Sports Socks,kids_boys_sportswear,9.99
0690054025,10-pack Cotton Boxer Briefs,kids_girls_clothing_underwear,29.99
1028246001,Rib-knit Top,kids_clothing_tops_tanktops,12.99
0754344001,Shirt with Tie/Bow Tie,kids_boys_partyoccasion,19.99
0763194010,3-pack Cotton Jersey Joggers,kids_boys_clothing_trousersjeans_joggerssweatpants,34.99
1028043002,Chiffon Dress,kids_girls_clothing_dresses,24.99
1037233005,Patterned Twill Cap,kids_olderboys_accessories_hats,12.99
0852748009,Skinny Fit Jeans,kids_boys_clothing_trousersjeans_jeans_skinny,19.99
1023646004,Oversized Sweatshirt,kids_boys_clothing_jumperssweatshirts_sweatshirts,14.99
0898775015,Sweatshorts,kids_girls_clothing_shorts,6.99
1021274006,Cotton T-shirt,kids_boys_clothing_tshirtsshirts_tshirts,4.99
1021354005,3-pack Cotton Jersey T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,14.99
1024745002,One-shoulder Swimsuit,kids_oldergirls_clothing_swimwear_swimsuits,17.99
0890175008,5-pack Jersey Tops,kids_girls_clothing_topstshirts_tshirts,34.99
0922908003,Jersey Romper,kids_girls_clothing_jumpsuitsplaysuits_playsuits,9.99
1016178006,2-pack Printed T-shirts,kids_boys_clothing_tshirtsshirts_tshirts,17.99
0922700026,Printed Jersey Top,kids_girls_clothing_topstshirts_tshirts,4.99
1033170001,Printed Jersey Dress,kids_girls_clothing_dresses,9.99
0916397008,3-pack Cotton Leggings,kids_clothing_trousersjeans_leggingstreggings,17.99
0960616005,2-pack Braided Headbands,kids_oldergirls_accessories_hairaccessories,14.99
1071948001,Flare Fit Jeans,kids_clothing_trousersjeans_jeans,24.99
0741253003,2-pack Jersey Dresses,kids_girls_clothing_dresses,19.99
0870053010,2-piece Set,kids_girls_clothing_jumperssweatshirts_sweatshirts,29.99
0718731020,7-pack Boxer Shorts,kids_boys_clothing_underwear,27.99
0935843003,Sandals,kids_girls_shoes_sandalsflipflops,17.99
1023661001,Sweatpants,kids_boys_clothing_trousersjeans_joggerssweatpants,19.99
1048938004,2-piece Printed Set,kids_girls_clothing_jumperssweatshirts_sweatshirts,24.99
1080632001,2-pack Sunglasses,kids_girls_accessories_sunglasses,12.99
